"","lon","lat","id"
"120",-87.7231695064232,41.9692055473918,"17031140301"
"121",-87.731306433079,41.738365188582,"17031700302"
"122",-87.6994961616985,41.8199859824611,"17031580501"
"123",-87.6993102174748,41.8145617058676,"17031580502"
"124",-87.6579015568572,41.7268624972674,"17031730201"
"125",-87.7277591632829,41.8451846013562,"17031301802"
"126",-87.6014511915113,41.7486270774157,"17031440101"
"127",-87.719625388895,41.8424805461203,"17031301701"
"128",-88.1651207689475,42.0044137663688,"17031804509"
"129",-88.1522087290334,41.9922655010565,"17031804511"
"130",-88.0446067281832,42.0315791334812,"17031804609"
"131",-88.0706135681515,42.0353357556657,"17031804608"
"132",-87.8888916817124,42.037610042521,"17031806202"
"133",-87.632745751836,41.881027964202,"17031839100"
"134",-87.6570458653036,41.8790777763975,"17031833100"
"135",-87.6716928491265,41.8786700350898,"17031838100"
"136",-87.6541237185389,41.8716944768721,"17031833300"
"137",-87.6751259528059,41.8704148678219,"17031838200"
"138",-87.7135752873482,41.9635482116968,"17031140702"
"139",-87.721016580977,41.9646520390919,"17031140602"
"140",-87.712652426622,41.967037499637,"17031140701"
"141",-87.7130876471629,41.9555841216613,"17031160502"
"142",-87.7001738014903,41.956571871474,"17031160602"
"143",-87.7471553855759,41.94249173734,"17031151002"
"144",-87.7543526961431,41.9423826034368,"17031151001"
"145",-87.5627859190429,41.7583854526879,"17031431302"
"146",-87.5573878679336,41.7470839995753,"17031460302"
"147",-87.5563673207247,41.7400263506658,"17031460301"
"148",-87.6903423318672,41.7462132755998,"17031700501"
"149",-87.6887682683066,41.7388521582938,"17031700502"
"150",-87.7122139868856,41.937635646475,"17031210601"
"151",-87.801540699745,41.8967467624398,"17031812302"
"152",-87.7971766647773,41.8832889645976,"17031812802"
"153",-87.802414657414,41.8831877890129,"17031812801"
"154",-87.7984588567542,41.8891476669283,"17031812301"
"155",-87.7539886486414,41.8479746222294,"17031813802"
"156",-87.7541950767857,41.854883295635,"17031813701"
"157",-87.8433942598412,41.7543446755498,"17031820603"
"158",-87.635108286254,41.8509933864921,"17031841100"
"159",-87.6493167528197,41.8447052053467,"17031840200"
"160",-87.6830175623904,41.8440769193729,"17031841300"
"161",-87.6942665571284,41.8529302107872,"17031840700"
"162",-87.704181855461,41.8531301636769,"17031841700"
"163",-87.7707370656729,41.92756036304,"17031190602"
"164",-87.7809523624358,41.9347276482064,"17031190401"
"165",-87.7610395488812,41.9261630560086,"17031190702"
"166",-87.7705333664975,41.9202288695897,"17031191302"
"167",-87.780460606595,41.9274145868174,"17031190601"
"168",-87.7802654514239,41.9201521516323,"17031191301"
"169",-87.7296789460609,41.9196348150106,"17031200402"
"170",-87.7375419022136,41.9198284692517,"17031200401"
"171",-87.7218357320129,41.9227112063751,"17031220902"
"172",-87.7223301435158,41.9374013115665,"17031210501"
"173",-87.703293576625,41.9593980053893,"17031160601"
"174",-87.6434678924889,41.9432305188788,"17031061901"
"175",-87.7073709881513,41.8408329439,"17031840800"
"176",-87.6578707686461,41.9788748530228,"17031030703"
"177",-87.6098541032148,41.8921424856031,"17031081403"
"178",-87.6545286013965,41.9808148168054,"17031030702"
"179",-87.601163618364,41.740935603283,"17031440102"
"180",-87.6097620386401,41.7409598639544,"17031440202"
"181",-87.9016915308118,41.6223122619516,"17031824113"
"182",-87.8039866942073,41.5736084721827,"17031825304"
"183",-87.9952320101908,42.143282436662,"17031803012"
"184",-87.9319458016969,42.0988769130316,"17031802607"
"185",-87.7239513336323,41.8300655439435,"17031830500"
"186",-87.6392029873336,41.8418308387819,"17031840100"
"187",-87.6675259388101,41.8338265560625,"17031840400"
"188",-87.6220362342653,41.8420108348369,"17031839200"
"189",-87.6325394990536,41.8163540389801,"17031835500"
"190",-88.2441212273274,42.0422884476228,"17031804404"
"191",-87.77123176922,41.9348596019547,"17031190402"
"192",-87.56018711023,41.7535302048996,"17031431301"
"193",-87.7612253379512,41.4807727450291,"17031830008"
"194",-87.6294320313304,41.7273938198191,"17031834000"
"195",-87.5478528155594,41.7318773172082,"17031833900"
"196",-88.1276102743082,41.9964493417685,"17031804804"
"197",-87.6527656395268,41.9859449234492,"17031030604"
"198",-87.6523655912381,41.9636326495194,"17031031502"
"199",-87.6089326614895,41.8929758873413,"17031081402"
"200",-87.6310051048623,41.9094975617452,"17031080201"
"201",-87.8472156158254,41.9578298070998,"17031760802"
"202",-87.7258908668411,41.9646471292542,"17031140601"
"203",-87.6422020418818,41.9305827905489,"17031070102"
"204",-87.7220524377084,41.933784640209,"17031210502"
"205",-87.8369993814175,41.8315471466831,"17031815800"
"206",-87.8097247229763,41.8832372953778,"17031815900"
"207",-87.816347345151,41.8763759343794,"17031816000"
"208",-87.8408289980005,41.9036197386262,"17031816200"
"209",-87.7748334171144,41.595293277545,"17031824507"
"210",-87.7384991229503,41.6174075655696,"17031824602"
"211",-87.7186500336106,41.6281715753769,"17031824701"
"212",-87.7084844336844,41.6219896296519,"17031824702"
"213",-87.7272360126654,41.5967062270282,"17031825200"
"214",-87.681993361602,41.9833304570885,"17031040100"
"215",-87.701974758455,41.9768011299517,"17031040300"
"216",-87.8577095359297,41.9042500807865,"17031816300"
"217",-87.8603345921201,41.8955765182801,"17031816401"
"218",-87.8509819743314,41.8943836935016,"17031816402"
"219",-87.8808407849269,41.9032162730792,"17031816600"
"220",-87.8963779198447,41.9045704640805,"17031816700"
"221",-87.6846102066974,41.5714080729819,"17031825503"
"222",-87.7040282268463,41.5644164910154,"17031825504"
"223",-87.7330729414247,41.5643364127658,"17031825505"
"224",-87.5447030095446,41.6375379782464,"17031825700"
"225",-87.6827042683564,42.0654874969383,"17031808800"
"226",-87.6768980083039,41.7976329002824,"17031611600"
"227",-87.6320356300215,41.8418857270251,"17031340400"
"228",-87.9119066951506,41.8914373356546,"17031816800"
"229",-87.869419723711,41.9854356384367,"17031770700"
"230",-87.9024646191752,42.0479476453497,"17031806102"
"231",-87.5592324010339,41.7651433963063,"17031430700"
"232",-87.790001837034,42.0113033461392,"17031808100"
"233",-88.0829772093414,42.0161512274195,"17031804810"
"234",-87.7735987527587,42.0472354645331,"17031808500"
"235",-87.7704909444881,42.1351901582322,"17031800200"
"236",-87.7438009842238,41.9192296961446,"17031191000"
"237",-87.7406143654933,41.8040061852689,"17031560400"
"238",-87.656884006976,41.7471100027282,"17031710700"
"239",-87.5353329683113,41.6650625125842,"17031550100"
"240",-87.6592023495267,41.869578998185,"17031283200"
"241",-87.8197314288382,41.9780453062369,"17031100500"
"242",-87.858923843704,42.0894169780589,"17031801607"
"243",-88.0500926505684,42.0879204341099,"17031804106"
"244",-87.8682203476483,42.116241497937,"17031801606"
"245",-87.6851323922165,41.8786260889703,"17031280900"
"246",-87.7122520343444,41.8407571552715,"17031301600"
"247",-87.628330155049,41.7179734300555,"17031490600"
"248",-87.6283617442128,41.7107338878908,"17031490700"
"249",-87.6153468516897,41.7106901599035,"17031490800"
"250",-87.628053596456,41.6997625274546,"17031491000"
"251",-87.6376993802513,41.6997530457638,"17031491100"
"252",-87.6323954036122,41.6815612387098,"17031530200"
"253",-87.6517524197472,41.6813143502164,"17031530300"
"254",-87.6515267248526,41.6740396604733,"17031530400"
"255",-87.6189952324426,41.6703907670671,"17031530600"
"256",-87.7412729881989,41.8153379612358,"17031560100"
"257",-87.6620626521553,41.7904247385394,"17031670200"
"258",-87.6669166959497,41.7903575770791,"17031670300"
"259",-87.6717697722472,41.7902996192501,"17031670400"
"260",-87.702663586487,41.7607863795003,"17031661100"
"261",-87.6572083506356,41.7904936806905,"17031670100"
"262",-87.6715771960459,41.7830054468617,"17031670600"
"263",-87.6667314584457,41.7830685587245,"17031670700"
"264",-87.6618790103957,41.7831441707655,"17031670800"
"265",-87.6570220027911,41.783212354972,"17031670900"
"266",-87.916647906692,42.0843917085009,"17031802701"
"267",-87.9076153685451,42.0742532665947,"17031802702"
"268",-87.7228141469295,41.8710297147746,"17031260900"
"269",-87.7320093523533,41.8713378703635,"17031261000"
"270",-87.6426203477621,41.879247735287,"17031281900"
"271",-87.6442090649616,41.8563100040081,"17031310200"
"272",-87.6489782417703,41.8561438992648,"17031310300"
"273",-87.652261278897,41.8565068686488,"17031310400"
"274",-87.654739960991,41.855248020485,"17031310500"
"275",-87.6374382806054,41.6887764507718,"17031491200"
"276",-87.6278035850717,41.6888968666584,"17031491300"
"277",-87.6168214797569,41.6891232006663,"17031491400"
"278",-87.5950287432566,41.7146839439708,"17031500100"
"279",-87.600308634992,41.7008551725125,"17031500200"
"280",-87.6053697648247,41.6893150317414,"17031500300"
"281",-87.747827283416,41.8113309329226,"17031560200"
"282",-87.7479870429265,41.8039075084807,"17031560300"
"283",-87.7575201844099,41.7964626134972,"17031560700"
"284",-87.7721659358906,41.7962056104125,"17031560800"
"285",-87.7916514263355,41.7957701536249,"17031560900"
"286",-87.7915032715391,41.7885021487931,"17031561000"
"287",-87.8269038445281,42.1244644604937,"17031801702"
"288",-87.6665393371214,42.0159431289957,"17031010300"
"289",-87.6571663586759,42.0054397953818,"17031010400"
"290",-87.6676829953345,42.0062773524507,"17031010600"
"291",-87.6871169075528,42.015721010297,"17031020100"
"292",-87.6889008727944,41.878596745059,"17031280800"
"293",-87.5986970141554,41.7832240639097,"17031420300"
"294",-87.8726343788322,42.0030878274004,"17031806600"
"295",-87.8782772935635,42.016516359187,"17031806502"
"296",-87.8472073366019,42.0329108863962,"17031805902"
"297",-87.794258919251,41.9957734258976,"17031100200"
"298",-88.1290842629488,42.0200705478577,"17031804805"
"299",-87.6995191423103,42.0156903100799,"17031020200"
"300",-88.1306237677673,42.1078682414058,"17031804202"
"301",-88.1534872195493,42.0545559960296,"17031804701"
"302",-88.0248768892003,42.1291604113001,"17031803605"
"303",-87.7360662026433,41.9808497103543,"17031130200"
"304",-88.174008473183,42.0219819246114,"17031804306"
"305",-87.6859118333466,42.0084879886094,"17031020400"
"306",-87.6309009600107,41.9058589222193,"17031080202"
"307",-87.670181616167,41.9124416639521,"17031240200"
"308",-87.8374921696802,41.6378233156889,"17031824105"
"309",-87.6671137747783,41.7976477281261,"17031611800"
"310",-87.671517464992,41.9579036343447,"17031060200"
"311",-87.7046498893898,41.9210830729914,"17031221200"
"312",-87.6154440111683,41.6301134343962,"17031826500"
"313",-87.757405930075,41.5811668487146,"17031825302"
"314",-87.8133107997251,41.6084179655896,"17031824107"
"315",-87.6918876709407,41.4920555682425,"17031830202"
"316",-87.6616426943753,41.9490599063094,"17031061200"
"317",-87.7973221392494,42.0264200378395,"17031808200"
"318",-87.6652300078135,41.9944414377042,"17031030200"
"319",-87.6725347891137,41.9943874869138,"17031030300"
"320",-87.6720788084244,41.986951534216,"17031030400"
"321",-87.6714454434923,41.9797950985876,"17031030900"
"322",-87.6711093516842,41.9724370038191,"17031031000"
"323",-87.711158788519,41.6500704333451,"17031823603"
"324",-87.90383806798,41.9802795877759,"17031980000"
"325",-87.788471709139,41.7229414757001,"17031822400"
"326",-87.8192229764376,41.8278812638225,"17031815702"
"327",-87.6555815935061,41.8423851960455,"17031600600"
"328",-87.8449998122789,41.8587760373495,"17031817900"
"329",-87.8189279237666,41.9008459058489,"17031811900"
"330",-87.6132776937374,41.7830134820581,"17031420600"
"331",-87.76967292549,41.9874755438955,"17031110100"
"332",-87.6405209543926,41.9625702327281,"17031031400"
"333",-87.7118234058564,41.7382302046864,"17031700402"
"334",-87.687767672054,41.5023716653259,"17031830100"
"335",-87.7086238171439,41.4834317470777,"17031830201"
"336",-87.6810647022904,41.4838564264286,"17031830300"
"337",-87.691835336775,41.4749197822982,"17031830400"
"338",-87.7894754481475,41.883393405059,"17031812700"
"339",-87.6641880360159,41.9799122845478,"17031030800"
"340",-87.663866191972,41.9726684104906,"17031031100"
"341",-87.904600944815,41.9264468045013,"17031811702"
"342",-87.7798547491565,41.9025046645709,"17031812100"
"343",-87.7004231981246,41.7194985873856,"17031821800"
"344",-87.6969815794458,41.7122394750517,"17031821900"
"345",-87.7311337545405,41.7312484371129,"17031822000"
"346",-87.7456174644757,41.7241571853993,"17031822101"
"347",-87.6608608931714,41.5489585912958,"17031828601"
"348",-87.6447280971554,41.5478030536517,"17031828602"
"349",-87.6252652939043,41.5431383615827,"17031828701"
"350",-87.5990585489116,41.5378383427402,"17031828702"
"351",-87.7947696953097,41.7276936276176,"17031822900"
"352",-87.6054487779421,41.6673299314121,"17031540102"
"353",-87.6467853729818,41.9729097714254,"17031031300"
"354",-87.6701840534452,41.9633740142496,"17031031900"
"355",-87.775769698356,41.8581606351915,"17031813500"
"356",-87.764856433914,41.8540563380554,"17031813600"
"357",-87.7315013377881,41.7215520103445,"17031822102"
"358",-87.7590953088605,41.7272130420167,"17031822200"
"359",-87.7712608091842,41.7298542977886,"17031822301"
"360",-87.7740753817073,41.7171621968732,"17031822302"
"361",-87.7582830730776,41.717873892909,"17031822500"
"362",-87.6349520415883,41.5161623455359,"17031828900"
"363",-87.6427435886927,41.5321711378114,"17031828802"
"364",-87.7684910103794,41.8465009515589,"17031813900"
"365",-87.7538136449925,41.7089633449372,"17031822601"
"366",-87.7303269632916,41.7123761328546,"17031822701"
"367",-87.7305797457382,41.7056906206787,"17031822702"
"368",-87.7382048011469,41.6954002589128,"17031822801"
"369",-87.7694861917209,41.6960738928183,"17031823002"
"370",-87.775419215958,41.8453737503349,"17031814000"
"371",-87.7630429381357,41.8422802951312,"17031814100"
"372",-87.7456153144034,41.8356494378337,"17031814200"
"373",-87.7582501629677,41.8342002502951,"17031814300"
"374",-87.7635473621128,41.8276859804439,"17031814400"
"375",-87.7928456142921,41.690849772529,"17031823101"
"376",-87.7231142113539,41.6616415667582,"17031823302"
"377",-87.7279108902942,41.6777448379249,"17031823303"
"378",-87.6831791200722,41.6656032245447,"17031823500"
"379",-87.7745467775395,41.8302073395981,"17031814500"
"380",-87.785066494544,41.8616508154036,"17031814600"
"381",-87.7983381599876,41.849440561404,"17031814800"
"382",-87.7897933837531,41.853377697833,"17031814900"
"383",-87.7845852870617,41.8554310623192,"17031815000"
"384",-87.7855811707452,41.8475102273389,"17031815100"
"385",-87.7588654550658,41.6537490385716,"17031823602"
"386",-87.7884282438993,41.6578552312803,"17031823604"
"387",-87.7752954516587,41.6672677445438,"17031823605"
"388",-87.832093155563,41.7109981855151,"17031823702"
"389",-87.7129731619575,41.9592098423376,"17031160501"
"390",-87.7840492663641,41.8383063847095,"17031815200"
"391",-87.7953526228152,41.8393763577678,"17031815300"
"392",-87.7961910014307,41.8313703662469,"17031815400"
"393",-87.7877679341768,41.8251470756437,"17031815500"
"394",-87.8391700840329,41.7266563916359,"17031823704"
"395",-87.8261928232681,41.7244675280909,"17031823705"
"396",-87.6211977612457,41.8038481386573,"17031381800"
"397",-87.6138884830289,41.8039556744611,"17031381900"
"398",-87.5906303203645,41.8138433990278,"17031390100"
"399",-87.59947652794,41.8130409865075,"17031390200"
"400",-87.6042088999187,41.8132005637376,"17031390300"
"401",-87.604058188512,41.8059243435644,"17031390400"
"402",-87.5991987266089,41.8059781123091,"17031390500"
"403",-87.5943504093919,41.8060180710637,"17031390600"
"404",-87.5825383339776,41.8063836740288,"17031390700"
"405",-88.1389556110737,42.034727164433,"17031804711"
"406",-88.1363774986291,42.0086881365967,"17031804806"
"407",-88.1000249835458,42.0220151830936,"17031804808"
"408",-88.1012621366053,42.0110785487558,"17031804809"
"409",-87.7911157628611,41.8957738782453,"17031812400"
"410",-87.7806991953476,41.8913782745611,"17031812500"
"411",-87.619137267314,41.7326717567098,"17031440600"
"412",-87.6090057408282,41.728668990355,"17031440900"
"413",-87.6096293600176,41.7347514260254,"17031440700"
"414",-87.6033279777473,41.7317113674513,"17031440800"
"415",-87.8501198067114,41.8174472712379,"17031819300"
"416",-87.8498738535114,41.8100292094033,"17031819400"
"417",-87.8672572621575,41.8143022734906,"17031819500"
"418",-87.70863783183,41.7988619648695,"17031630300"
"419",-87.6890170610468,41.7974278518831,"17031630500"
"420",-87.6985724505542,41.7899652039486,"17031630800"
"421",-87.7083654942584,41.7898114308944,"17031630900"
"422",-87.7398607844822,41.7819195960889,"17031640100"
"423",-87.7716352781721,41.7815321230815,"17031640300"
"424",-87.8684176620197,41.805123274005,"17031819600"
"425",-87.6451102324077,41.6263396278387,"17031827000"
"426",-87.646360215302,41.6180623048379,"17031827100"
"427",-87.6268201196029,41.6118074418632,"17031827200"
"428",-87.6462204393191,41.609030588073,"17031827300"
"429",-87.6520282945899,41.6958345206238,"17031750100"
"430",-87.6714247455858,41.6956646583127,"17031750200"
"431",-87.6861725594104,41.6953910808431,"17031750300"
"432",-87.6850710477674,41.6856566395867,"17031750400"
"433",-87.671233445773,41.6846153681624,"17031750500"
"434",-87.9322202196966,42.0594171028934,"17031804901"
"435",-87.9309673573689,42.0446148210916,"17031804902"
"436",-87.951251589125,42.0564376611023,"17031805001"
"437",-87.950769273095,42.0423538804272,"17031805002"
"438",-87.8974038106404,41.8121921551976,"17031819801"
"439",-87.894905324344,41.7972016688674,"17031819802"
"440",-87.9071573232155,41.804180092885,"17031819900"
"441",-87.9139502292307,41.8014105870157,"17031820000"
"442",-87.6659520759409,41.6053741088302,"17031827400"
"443",-87.6641410716045,41.5920456696178,"17031827600"
"444",-87.6886812164357,41.8713667627709,"17031282700"
"445",-87.6849136321577,41.870268328541,"17031282800"
"446",-87.6131827951727,41.7931041129707,"17031400300"
"447",-87.6231791438025,41.7910414092206,"17031400500"
"448",-87.620558009924,41.7828632954181,"17031400800"
"449",-87.5793433603422,41.8015021467321,"17031410100"
"450",-87.6037422874451,41.7978308463636,"17031410500"
"451",-87.5989421512045,41.7979687198626,"17031410600"
"452",-87.5357286308982,41.7461464474508,"17031460100"
"453",-88.0151586013374,42.0596773624192,"17031805105"
"454",-87.6657555972604,41.5824274712208,"17031827700"
"455",-87.5904263607109,41.6007043426092,"17031827802"
"456",-87.5950871437021,41.5900892438826,"17031827804"
"457",-87.5790891524101,41.7419437882092,"17031450300"
"458",-87.5470100920758,41.7413871824931,"17031460200"
"459",-87.9982952071957,42.0608181046325,"17031805106"
"460",-87.9796983594237,42.0425606332283,"17031805107"
"461",-87.9675264555011,42.0440917219775,"17031805108"
"462",-87.7912474094906,41.7811783710968,"17031640400"
"463",-87.7909878768026,41.7756824776733,"17031640500"
"464",-87.7714298368714,41.7760362298821,"17031640600"
"465",-87.7519356232244,41.7764110544013,"17031640700"
"466",-87.7397422428614,41.7748241345248,"17031640800"
"467",-87.7178549257496,41.7823765771323,"17031650100"
"468",-87.730225192241,41.7822221301429,"17031650200"
"469",-87.8707053282223,41.9335763169712,"17031811401"
"470",-87.8832944253183,41.9159945648423,"17031811301"
"471",-87.6520493246889,41.6886312115495,"17031750600"
"472",-87.7796660660259,41.8835487347917,"17031812600"
"473",-87.9704676796889,42.1181132550532,"17031803008"
"474",-87.9744666054329,42.0628235236946,"17031805110"
"475",-87.943728452415,42.0312824292525,"17031805111"
"476",-87.9322770577488,42.0226798422915,"17031805112"
"477",-87.8307449184651,42.0608624266466,"17031805201"
"478",-87.807032766644,41.7919816138441,"17031820300"
"479",-87.8126322517376,41.7821075553214,"17031820400"
"480",-87.7530181237023,41.7539907119142,"17031820902"
"481",-87.7913612740928,41.7421719604331,"17031821001"
"482",-87.6010729751661,41.5839405975638,"17031827805"
"483",-87.5417611922642,41.5732305059852,"17031828000"
"484",-87.5356298545548,41.5634411292074,"17031828100"
"485",-87.5658530171634,41.5610697033824,"17031828202"
"486",-87.6640920115299,41.8692740851325,"17031283100"
"487",-87.6537547175223,41.8634168387497,"17031283800"
"488",-87.5941995557871,41.7980493079974,"17031410700"
"489",-87.5896247986613,41.7979614269811,"17031410800"
"490",-87.6234952442843,41.5103261120567,"17031829000"
"491",-87.5766615828027,41.7978755318477,"17031410900"
"492",-87.5768726477371,41.7907156069641,"17031411000"
"493",-87.5897008030027,41.7904551739693,"17031411100"
"494",-87.5940171137932,41.7905618329634,"17031411200"
"495",-87.5636922175328,41.7444902929211,"17031460400"
"496",-87.5726041026345,41.7468818660421,"17031460500"
"497",-87.5464854486906,41.7274248871789,"17031461000"
"498",-87.6483160492284,41.5092568879923,"17031829200"
"499",-87.6637779743119,41.5183780338901,"17031829301"
"500",-87.6662784649109,41.5049432367087,"17031829302"
"501",-87.6597612676421,41.4969456967759,"17031829401"
"502",-87.8147418713471,42.0596527433918,"17031805202"
"503",-87.8196521259395,42.0449739543933,"17031805301"
"504",-87.8134423133362,42.0497648917563,"17031805302"
"505",-87.8259769337218,42.0330766741223,"17031805401"
"506",-87.974591653875,42.0239589860281,"17031770400"
"507",-87.748817018778,42.1381511124253,"17031800100"
"508",-87.7551782773058,42.1130824669268,"17031800300"
"509",-87.7953121501878,41.8763225695704,"17031812900"
"510",-87.7806602467602,41.8763620839775,"17031813000"
"511",-87.7816187640863,41.869009700285,"17031813100"
"512",-87.7407480995444,42.1002316665718,"17031800500"
"513",-87.7621852694518,41.7382828943302,"17031821101"
"514",-87.749251114906,41.7429218334867,"17031821102"
"515",-87.668453957584,41.6542554557946,"17031821300"
"516",-87.7764294074279,41.7415272188266,"17031821002"
"517",-87.6651958321585,41.5679857012016,"17031828401"
"518",-87.6459054453072,41.568277487119,"17031828402"
"519",-87.5496299878981,41.4813216332556,"17031828504"
"520",-87.5773937853123,41.7834087319097,"17031420100"
"521",-87.5935207736444,41.7834680373462,"17031420200"
"522",-87.6035583604712,41.7831698679972,"17031420400"
