id,geometry
17031828504,POINT (-87.54962934987978 41.48132136893407)
17031420100,POINT (-87.57739379058593 41.783408476321505)
17031420200,POINT (-87.59352076159601 41.78346806446413)
17031420400,POINT (-87.60355836148196 41.78316989788863)
17031420700,POINT (-87.61069325260793 41.77669145058926)
17031805402,POINT (-87.81133114672622 42.02977442885637)
17031805501,POINT (-87.83789879294282 42.019606621940135)
17031829600,POINT (-87.63304295003466 41.47342890687851)
17031420800,POINT (-87.60325691983384 41.77690977673586)
17031470100,POINT (-87.59648943488708 41.72822091302084)
17031480100,POINT (-87.57572915860474 41.73524087363289)
17031480200,POINT (-87.58988291799437 41.73512407776792)
17031480300,POINT (-87.58797254728944 41.72919415163818)
17031480400,POINT (-87.57563850472772 41.728449775429354)
17031805502,POINT (-87.82398471103728 42.01715177936033)
17031805600,POINT (-87.83091776446399 42.00250833811172)
17031830001,POINT (-87.77042399051595 41.49539332172801)
17031830006,POINT (-87.72867138096517 41.49971392491969)
17031650400,POINT (-87.71716517406313 41.765311928195416)
17031650500,POINT (-87.73203521888016 41.76221900595365)
17031660400,POINT (-87.70804407561849 41.782532111921235)
17031800600,POINT (-87.71433372810024 42.08878179063242)
17031801000,POINT (-87.73486405472433 42.07230924793336)
17031801100,POINT (-87.71496993608756 42.075182938682964)
17031801200,POINT (-87.69211437758185 42.08431981271635)
17031811402,POINT (-87.874822691951 41.9266486877938)
17031813400,POINT (-87.76664179034641 41.86098150431377)
17031813200,POINT (-87.79696892093291 41.869061671099985)
17031821401,POINT (-87.65787356286302 41.666210225364885)
17031805702,POINT (-87.84683010695959 41.992056360841445)
17031805802,POINT (-87.84701535544241 42.014647398767416)
17031821402,POINT (-87.65218465139806 41.66229352768922)
17031821600,POINT (-87.69932920981559 41.73002173712369)
17031821700,POINT (-87.71535475609895 41.721174498173625)
17031290900,POINT (-87.73245668751481 41.862410315106544)
17031291200,POINT (-87.71287458655664 41.86266119850849)
17031421200,POINT (-87.60894745404624 41.77066216236715)
17031806001,POINT (-87.84914666354207 42.060360012242356)
17031801300,POINT (-87.69704059899414 42.0741033648792)
17031801400,POINT (-87.76560083724458 42.071142011501486)
17031801603,POINT (-87.87787891246315 42.08719421756928)
17031801701,POINT (-87.84294213011128 42.12648733161083)
17031806004,POINT (-87.83582123330648 42.047252256524125)
17031806300,POINT (-87.90237998661841 42.037918039007245)
17031806400,POINT (-87.88387440603329 42.028241106975145)
17031806501,POINT (-87.8910650514247 42.01579634961847)
17031271500,POINT (-87.71315591911576 41.87178613894252)
17031292200,POINT (-87.71573052464402 41.85666651045234)
17031292400,POINT (-87.72239916751506 41.85523976940694)
17031292500,POINT (-87.73224282893236 41.85516132967272)
17031806700,POINT (-87.72280188446787 42.05280832753805)
17031806801,POINT (-87.73953789426925 42.05638138669192)
17031806802,POINT (-87.73976960594518 42.04437743670691)
17031806900,POINT (-87.7557144486214 42.056765231966565)
17031807000,POINT (-87.75554003734229 42.04444911879881)
17031801901,POINT (-87.80506056870854 42.093832291059876)
17031801902,POINT (-87.78336745975734 42.086535407062875)
17031802100,POINT (-87.81154438063022 42.0722617927027)
17031802200,POINT (-87.78811705846046 42.07294418107194)
17031271800,POINT (-87.69848966244578 41.87149640601199)
17031280100,POINT (-87.64287809588042 41.885395855247026)
17031280400,POINT (-87.67188456992184 41.88600943169362)
17031300600,POINT (-87.71733432109185 41.84799050743307)
17031300700,POINT (-87.71245040548544 41.84807209010932)
17031301100,POINT (-87.69797341330884 41.84702908274464)
17031301200,POINT (-87.69147707435249 41.848417164844506)
17031480500,POINT (-87.55909135087714 41.72760022175046)
17031490500,POINT (-87.61319640697353 41.71793087663278)
17031520200,POINT (-87.53981030284727 41.71381604288719)
17031520300,POINT (-87.53956285974738 41.701114059757145)
17031520400,POINT (-87.53070292441947 41.70300801757881)
17031520500,POINT (-87.53087177565774 41.693116013225215)
17031520600,POINT (-87.54039997243045 41.68952050062107)
17031660500,POINT (-87.70792709657873 41.77524615496964)
17031660600,POINT (-87.69334058046168 41.77728716278019)
17031660700,POINT (-87.68109546141552 41.77384535870221)
17031660800,POINT (-87.69326554348065 41.77364113466514)
17031660900,POINT (-87.69799869880156 41.76810406428849)
17031661000,POINT (-87.68504680685662 41.76181770679686)
17031802300,POINT (-87.82421408579492 42.090480291674965)
17031802402,POINT (-87.90944780648941 42.146419503499125)
17031802503,POINT (-87.95377441044859 42.131618094456016)
17031802504,POINT (-87.93675531772786 42.13279040285631)
17031151100,POINT (-87.76171751796599 41.94229034323702)
17031151200,POINT (-87.7714953484233 41.942168985833874)
17031241500,POINT (-87.67092985513543 41.90837402474033)
17031241100,POINT (-87.689580099312 41.90664031263667)
17031241600,POINT (-87.66532774045673 41.906709711791784)
17031241300,POINT (-87.68102499193802 41.90677164540588)
17031241400,POINT (-87.67531375657008 41.906031179032084)
17031243500,POINT (-87.65252272497801 41.89264946819298)
17031250200,POINT (-87.75107298799749 41.91235084585062)
17031250300,POINT (-87.76085285614118 41.91284833290547)
17031250400,POINT (-87.77540575549614 41.91290493818659)
17031250500,POINT (-87.79679618185197 41.91461807427114)
17031071500,POINT (-87.62676245971713 41.91491349699402)
17031071800,POINT (-87.64596598534575 41.91458551396282)
17031080100,POINT (-87.62678998462535 41.907548786122454)
17031080300,POINT (-87.63579873819849 41.907489911695535)
17031080400,POINT (-87.64090154950055 41.90741240558806)
17031160100,POINT (-87.74279561014563 41.96462819017767)
17031160200,POINT (-87.73839796284847 41.95879316199792)
17031160300,POINT (-87.73089576787218 41.95726819625437)
17031160400,POINT (-87.72282382876296 41.95736577434252)
17031160700,POINT (-87.70201493053378 41.95040959580275)
17031221300,POINT (-87.699754060809 41.921125677878)
17031221500,POINT (-87.6899513466696 41.92164688912464)
17031221400,POINT (-87.69453203932086 41.92080131392346)
17031250600,POINT (-87.77063030977452 41.90569348654267)
17031250700,POINT (-87.76081279400087 41.905820672206744)
17031250800,POINT (-87.7514741093786 41.90618551648635)
17031251000,POINT (-87.74489245114064 41.89869451823605)
17031251100,POINT (-87.75201116981333 41.8986248201227)
17031051400,POINT (-87.68099045068772 41.93574898367545)
17031060100,POINT (-87.66661124673408 41.957531126654246)
17031060300,POINT (-87.671332657177 41.950604978388284)
17031060800,POINT (-87.64376298272391 41.953847892861425)
17031160800,POINT (-87.7128145781344 41.950213133632275)
17031160900,POINT (-87.72260821864229 41.95008209261528)
17031161000,POINT (-87.73068290849702 41.9499766925813)
17031161100,POINT (-87.73815501479001 41.94988008664693)
17031161200,POINT (-87.73857007450488 41.94254895539455)
17031161300,POINT (-87.73100231395745 41.94269945635112)
17031170100,POINT (-87.79481668090412 41.95585951087679)
17031221600,POINT (-87.6850970819269 41.92124783111162)
17031242100,POINT (-87.66983746673407 41.89966989379186)
17031242000,POINT (-87.66495365214334 41.89973715025454)
17031251200,POINT (-87.76060396048084 41.89854909615766)
17031251300,POINT (-87.77038492958128 41.89842510301878)
17031051300,POINT (-87.67583954381017 41.93599718047072)
17031600700,POINT (-87.66074501263894 41.84083140580563)
17031600900,POINT (-87.65314280651633 41.83651292219009)
17031821200,POINT (-87.67229757311878 41.668391743469265)
17031672000,POINT (-87.67112812678796 41.7611983245043)
17031710900,POINT (-87.6396894817038 41.74214629911677)
17031711000,POINT (-87.64858106720008 41.739643657245445)
17031711100,POINT (-87.6583001537865 41.73950163684115)
17031711200,POINT (-87.6698252756471 41.74055612826813)
17031711500,POINT (-87.63868876585063 41.73244018928169)
17031711300,POINT (-87.66728555165722 41.733504426413035)
17031711400,POINT (-87.65211686791788 41.73366123643777)
17031270500,POINT (-87.71779312016983 41.87624039551677)
17031271200,POINT (-87.70356215218685 41.87735974368983)
17031271300,POINT (-87.70845279249038 41.8773040307164)
17031271400,POINT (-87.71333137218642 41.87724292757804)
17031350100,POINT (-87.60842057618788 41.841749299854065)
17031350400,POINT (-87.62836949830448 41.841929126668575)
17031351000,POINT (-87.60597901814225 41.834781566090136)
17031351400,POINT (-87.62409091997655 41.82740193285881)
17031360200,POINT (-87.60988760387599 41.82688551734436)
17031430400,POINT (-87.5903098194601 41.76219613451243)
17031430600,POINT (-87.57137298777621 41.76441328813644)
17031430800,POINT (-87.57129826090427 41.760750007806)
17031430500,POINT (-87.58126994948844 41.76431388102519)
17031430900,POINT (-87.58118514144213 41.76064096185784)
17031610300,POINT (-87.67510211828254 41.816178003215754)
17031681000,POINT (-87.64954794490035 41.77603986876582)
17031681100,POINT (-87.64935954801619 41.7687665278746)
17031680500,POINT (-87.65235243876256 41.79056399147985)
17031803400,POINT (-87.97118708345685 42.074545460525265)
17031803500,POINT (-87.99406386065856 42.07392850985992)
17031803604,POINT (-88.04097695760697 42.12988212892479)
17031680900,POINT (-87.637630384517 41.776430537437115)
17031803607,POINT (-88.01415548366515 42.11731427022251)
17031809500,POINT (-87.68772809114459 42.04645553618981)
17031809600,POINT (-87.69990435662429 42.04474502910914)
17031809700,POINT (-87.69991505667528 42.03746579195837)
17031809800,POINT (-87.6854989890893 42.03752902995283)
17031809900,POINT (-87.67526315309537 42.03761856421605)
17031810000,POINT (-87.6670631751976 42.02615405864603)
17031825501,POINT (-87.71708607224777 41.57845778715179)
17031720100,POINT (-87.674735694503 41.72761654885645)
17031824400,POINT (-87.72620964481006 41.63996038590129)
17031720200,POINT (-87.66605461067459 41.71304185170682)
17031720300,POINT (-87.67714391600362 41.713920061727165)
17031720400,POINT (-87.68666864312283 41.70999186176499)
17031720500,POINT (-87.68910111019298 41.70283530363434)
17031720600,POINT (-87.67720697969762 41.702776448351)
17031720700,POINT (-87.66513879019321 41.703107099765624)
17031040600,POINT (-87.68401804407817 41.966833765014)
17031040700,POINT (-87.6940778169974 41.9668081827267)
17031040800,POINT (-87.69228708708113 41.96315771335943)
17031816900,POINT (-87.89065986425379 41.88678162672308)
17031817000,POINT (-87.8725068049085 41.887359806960106)
17031817101,POINT (-87.87809994014044 41.87624888776041)
17031817102,POINT (-87.86578048958694 41.87719164254773)
17031825801,POINT (-87.57250989505276 41.63448220509065)
17031825802,POINT (-87.56005885621325 41.62637970101121)
17031825803,POINT (-87.5620408904382 41.61924447396716)
17031825900,POINT (-87.54236522272892 41.621696178108635)
17031826000,POINT (-87.53240811859526 41.62391573758735)
17031380100,POINT (-87.61009737237524 41.82020196548786)
17031380200,POINT (-87.61498605029654 41.82057402635334)
17031431200,POINT (-87.57118433947277 41.75530112860251)
17031431400,POINT (-87.54722714221528 41.75967032748728)
17031803902,POINT (-88.01523192072801 42.08296090309879)
17031804000,POINT (-88.01807527356759 42.072762946908625)
17031804104,POINT (-88.10916577542314 42.104715225755996)
17031810100,POINT (-87.6846291275072 42.030206036105376)
17031810200,POINT (-87.68334026409552 42.022822317998916)
17031810301,POINT (-87.701608329858 42.02531002035297)
17031050100,POINT (-87.67637298529931 41.957845127543536)
17031610800,POINT (-87.6384045714684 41.812712007011505)
17031611300,POINT (-87.66730385787689 41.80493627476779)
17031611400,POINT (-87.67216606768893 41.80489295100371)
17031611500,POINT (-87.67873106836133 41.80538195202902)
17031611900,POINT (-87.65982263907897 41.797743083280515)
17031681200,POINT (-87.638497580659 41.76918931180492)
17031810302,POINT (-87.69471726492684 42.02941300666556)
17031810400,POINT (-87.82943868549637 41.98757413486942)
17031810701,POINT (-87.81147494910174 41.93091166438021)
17031810702,POINT (-87.81599505474374 41.92527518041622)
17031810600,POINT (-87.79610022422419 41.96422459565132)
17031817200,POINT (-87.85452594429636 41.883006300452806)
17031817400,POINT (-87.83825613660164 41.89300040617135)
17031817600,POINT (-87.83844342721271 41.87009970960352)
17031691200,POINT (-87.63218057678037 41.75443890903864)
17031691100,POINT (-87.62987205742742 41.761713509988596)
17031730100,POINT (-87.63842557275544 41.72519523695588)
17031730300,POINT (-87.66456671690257 41.72746940402383)
17031730400,POINT (-87.65264796146488 41.71784069933061)
17031817700,POINT (-87.85174151845223 41.871750002929375)
17031818100,POINT (-87.87375244987612 41.85119148078055)
17031826100,POINT (-87.53667856850004 41.60655772617773)
17031826301,POINT (-87.60649006226897 41.61528637688394)
17031826303,POINT (-87.5914508501339 41.613414000224545)
17031826304,POINT (-87.5825096152916 41.61806214393511)
17031730500,POINT (-87.63813774763307 41.714265575617446)
17031730600,POINT (-87.6504857315564 41.710600285777154)
17031802801,POINT (-87.95665563301942 42.0827919954685)
17031381200,POINT (-87.6139991815747 41.80851144724083)
17031381400,POINT (-87.62142974944345 41.80762021660204)
17031381700,POINT (-87.62744628001767 41.80555024715234)
17031440300,POINT (-87.61954239226277 41.743721474142035)
17031804706,POINT (-88.10612697769115 42.054454334460516)
17031804710,POINT (-88.10611391939811 42.03102702448127)
17031810800,POINT (-87.82096745358962 41.93229002812991)
17031810900,POINT (-87.81007247287886 41.916528569091135)
17031811000,POINT (-87.81971640257291 41.91566823753251)
17031612000,POINT (-87.65253596918977 41.79784666269462)
17031612100,POINT (-87.64768081050678 41.79791281392257)
17031620100,POINT (-87.7180256084312 41.798017633982596)
17031620200,POINT (-87.72923376689532 41.79552143055257)
17031620300,POINT (-87.73044378139106 41.78950251110978)
17031620400,POINT (-87.71816816148487 41.78963820803356)
17031810501,POINT (-87.82598632776175 41.96028083563418)
17031810502,POINT (-87.81045912013235 41.95958481347642)
17031812200,POINT (-87.79468565876273 41.905405380594246)
17031818200,POINT (-87.87514183706104 41.863515278122875)
17031818402,POINT (-87.89185954964316 41.85189596325728)
17031818800,POINT (-87.8544214122855 41.82712235714835)
17031818900,POINT (-87.86686263229905 41.82758567105106)
17031826402,POINT (-87.5900940922251 41.628065052477005)
17031826600,POINT (-87.62301502568909 41.63635188587713)
17031826700,POINT (-87.63355809900649 41.63621125450424)
17031826901,POINT (-87.66447958968416 41.62104726198575)
17031826902,POINT (-87.6640082304347 41.614869942464516)
17031730700,POINT (-87.65007926852958 41.703081671745274)
17031740100,POINT (-87.69860836254739 41.69728637660671)
17031740200,POINT (-87.71270596462692 41.70470184907959)
17031740300,POINT (-87.71072325358668 41.69506933532328)
17031740400,POINT (-87.71931591812415 41.687238652054155)
17031803005,POINT (-87.99204636527753 42.132241854383835)
17031803007,POINT (-87.97067386098456 42.131743448655484)
17031320101,POINT (-87.6170157127858 41.88493065219858)
17031829904,POINT (-87.76734219800343 41.5466800968537)
17031804204,POINT (-88.19568371648631 42.11667072060842)
17031804316,POINT (-88.2006616000211 42.02625396875582)
17031804514,POINT (-88.23335725394104 41.99422655964415)
17031330103,POINT (-87.62341722505033 41.85647960419486)
17031380600,POINT (-87.62293558264577 41.82015101951258)
17031330102,POINT (-87.62398831496843 41.86357211553256)
17031330101,POINT (-87.61247105776127 41.859305999289255)
17031460800,POINT (-87.55318417386525 41.73560036387277)
17031806005,POINT (-87.85068269451592 42.04353470144368)
17031806006,POINT (-87.85022250161589 42.050634237012986)
17031804203,POINT (-88.16070732180039 42.08904150144468)
17031803614,POINT (-88.01121538891212 42.136333805303344)
17031803616,POINT (-88.0597516990455 42.130340101143744)
17031809402,POINT (-87.68202897215029 42.049031214768355)
17031828508,POINT (-87.54539264855117 41.52042594511256)
17031828507,POINT (-87.53490030641498 41.53048701393244)
17031824126,POINT (-87.83116094527372 41.567490066525465)
17031824508,POINT (-87.7914769692189 41.61631491638853)
17031824509,POINT (-87.77180584849087 41.618789206667984)
17031824127,POINT (-87.8452522542456 41.57162675566662)
17031824125,POINT (-87.83806240552175 41.58587577785237)
17031824124,POINT (-87.84445895572313 41.59550598921466)
17031824129,POINT (-87.87573421743994 41.58866817097801)
17031824128,POINT (-87.86802557178922 41.57122476270589)
17031829903,POINT (-87.722806163838 41.549996403733914)
17031804313,POINT (-88.24019661326004 42.062518581038454)
17031804312,POINT (-88.19994664694799 42.05602222437993)
17031820203,POINT (-87.90133349286694 41.73460079364081)
17031820204,POINT (-87.8917097840451 41.75948190547131)
17031630600,POINT (-87.68885274167363 41.80120937995317)
17031490200,POINT (-87.61687428430236 41.72490947092418)
17031612200,POINT (-87.6527193509295 41.80487604212147)
17031844700,POINT (-87.71170002304069 41.85414730441007)
17031844600,POINT (-87.62544368907766 41.81338527906852)
17031803613,POINT (-88.01367186775836 42.14146732604035)
17031803615,POINT (-88.07845183402453 42.13169401581055)
17031804314,POINT (-88.20400975312113 42.03770868852469)
17031804512,POINT (-88.22114299830393 42.02004664788311)
17031804315,POINT (-88.18818296847205 42.02007115945795)
17031804513,POINT (-88.22548231527153 42.00852127265489)
17031320102,POINT (-87.62405518541148 41.885039022703424)
17031809401,POINT (-87.6689067126727 42.04336678814882)
17031030101,POINT (-87.65466761133496 41.99126958781429)
17031030701,POINT (-87.65796585953571 41.98274528879209)
17031070103,POINT (-87.64260515425379 41.92681098246036)
17031807100,POINT (-87.72107860744505 42.044453334438806)
17031807200,POINT (-87.72851030986227 42.0371746565802)
17031807300,POINT (-87.7549133360619 42.03376157718063)
17031807400,POINT (-87.73984396377504 42.02819354628105)
17031807500,POINT (-87.72813801586162 42.02795793942766)
17031807700,POINT (-87.75421961053414 42.02076391926387)
17031807900,POINT (-87.74877964190755 42.0041887956183)
17031808001,POINT (-87.73540657890038 42.00702127911577)
17031808002,POINT (-87.71943870568327 42.00506378276852)
17031808301,POINT (-87.78514129903856 42.03334090692745)
17031808302,POINT (-87.7667893977647 42.0322816147759)
17031808600,POINT (-87.78560855167443 42.06023296048793)
17031808702,POINT (-87.67188331578161 42.055542130346325)
17031770202,POINT (-88.01749563596925 42.02439850637033)
17031770602,POINT (-87.90448915781971 42.01239430331476)
17031806104,POINT (-87.87892445639196 42.05988493703814)
17031802506,POINT (-87.89776398218729 42.12995403669156)
17031802505,POINT (-87.91118134807223 42.120924821920134)
17031802404,POINT (-87.94403305679347 42.14775040712933)
17031803017,POINT (-87.99825977983899 42.119171116875926)
17031804714,POINT (-88.09480922390617 42.06317088869905)
17031804403,POINT (-88.24259533896053 42.051997909149314)
17031804406,POINT (-88.25323747137521 42.01576376307421)
17031804716,POINT (-88.11419279312325 42.04202185644267)
17031806201,POINT (-87.8897883101238 42.045445939977114)
17031820606,POINT (-87.85429407582662 41.73774888783822)
17031804506,POINT (-88.19570937995042 42.00220833557214)
17031824119,POINT (-87.90038411654139 41.57872565863494)
17031831900,POINT (-87.66879066530161 41.94516901048003)
17031832600,POINT (-87.65405513068569 41.91474920450523)
17031836900,POINT (-87.70613618169075 41.881883054585515)
17031841200,POINT (-87.68334196400791 41.85556187483232)
17031839500,POINT (-87.61929184377419 41.83409758626683)
17031835800,POINT (-87.61871920160297 41.813046250575674)
17031838800,POINT (-87.57230613928357 41.68348933574437)
17031842300,POINT (-87.6595113437603 41.90251000000001)
17031841900,POINT (-87.64296812876619 41.86789377810062)
17031843200,POINT (-87.6635016834798 41.84747033287172)
17031843400,POINT (-87.7320217532552 41.84932735622423)
17031842600,POINT (-87.65169495991745 41.816218595370955)
17031803200,POINT (-87.99767554461421 42.098844271946085)
17031803300,POINT (-87.98947674952836 42.08506986958006)
17031808900,POINT (-87.71747104931215 42.06651486146721)
17031809000,POINT (-87.71891404215376 42.05975689785805)
17031301803,POINT (-87.72787083373709 41.83954972050366)
17031820604,POINT (-87.82687902462311 41.74987541466753)
17031824116,POINT (-87.85845784736372 41.6230225)
17031824114,POINT (-87.87962292644544 41.617318275816515)
17031823806,POINT (-87.80601252357879 41.688098030247886)
17031824003,POINT (-87.98573071339602 41.66359747364727)
17031824005,POINT (-88.01438420507417 41.66333170320403)
17031824122,POINT (-87.8178545368545 41.57995265000174)
17031809100,POINT (-87.70435871341252 42.059352030939756)
17031809200,POINT (-87.6992702956385 42.05255350665202)
17031809300,POINT (-87.68646564591938 42.05795225329637)
17031081300,POINT (-87.62075315475484 41.89833539670224)
17031081000,POINT (-87.63210895228059 41.9002655552527)
17031130100,POINT (-87.72080867354936 41.99110415557641)
17031170200,POINT (-87.78151878281761 41.94935283083585)
17031170300,POINT (-87.79682780983993 41.94912471218313)
17031170400,POINT (-87.81271068391062 41.94890811109026)
17031170500,POINT (-87.82889594328311 41.95007799580466)
17031170600,POINT (-87.83070160114544 41.941294355504034)
17031170700,POINT (-87.82216401585785 41.94148660768951)
17031170800,POINT (-87.8123712708139 41.941576156262514)
17031251400,POINT (-87.77012479716826 41.89095744228987)
17031260300,POINT (-87.73313624783252 41.884276615036505)
17031260500,POINT (-87.7377281698673 41.87666392980593)
17031260600,POINT (-87.73286703707404 41.87710770357853)
17031260700,POINT (-87.72799618499982 41.87705659022654)
17031260800,POINT (-87.72309638827704 41.87708482286876)
17031050700,POINT (-87.67605949619478 41.94507103847245)
17031050900,POINT (-87.68577800321707 41.9449465596841)
17031051000,POINT (-87.68573169844562 41.941302426966494)
17031051100,POINT (-87.68082663927251 41.941365177959845)
17031051200,POINT (-87.67595355260681 41.9414224477599)
17031170900,POINT (-87.81160567916316 41.936195821297346)
17031171000,POINT (-87.79652375431047 41.941807111526664)
17031171100,POINT (-87.78128650541638 41.942052821592476)
17031180100,POINT (-87.79863170566627 41.93448502717123)
17031190100,POINT (-87.7443888733132 41.935217638662756)
17031222200,POINT (-87.68382618099291 41.91590952789829)
17031222500,POINT (-87.69958742224284 41.91568254747798)
17031222600,POINT (-87.70447981083757 41.915638779755255)
17031251500,POINT (-87.76035377374997 41.89110350714657)
17031251600,POINT (-87.7518037239849 41.8914065052047)
17031251700,POINT (-87.74447927528361 41.891384395212576)
17031251800,POINT (-87.74788851034711 41.88414361586754)
17031251900,POINT (-87.76009447553598 41.8838116360415)
17031252000,POINT (-87.76987979346161 41.88367591605043)
17031130300,POINT (-87.7133914753396 41.986558972467385)
17031190200,POINT (-87.75164892978421 41.93511366979179)
17031190300,POINT (-87.76146345326028 41.93498642161399)
17031190800,POINT (-87.75136236760547 41.92781863192134)
17031260100,POINT (-87.72333017765632 41.88437076493542)
17031260200,POINT (-87.72823016882283 41.88432436870322)
17031530100,POINT (-87.61793947901674 41.68185227648358)
17031061800,POINT (-87.64711464642785 41.94649014196902)
17031828201,POINT (-87.56798560616512 41.570710563809804)
17031825000,POINT (-87.73900627975503 41.60290962385059)
17031824300,POINT (-87.69926430040536 41.641321786734544)
17031824601,POINT (-87.74493850107024 41.6286651817748)
17031818500,POINT (-87.8984346001927 41.840743523877485)
17031823400,POINT (-87.69650513737865 41.66517091832724)
17031821500,POINT (-87.63659435843357 41.651376782836735)
17031410200,POINT (-87.59426506355798 41.80167085916463)
17031222900,POINT (-87.72007440938823 41.91556435214301)
17031241000,POINT (-87.69453416193993 41.90796860840126)
17031825400,POINT (-87.77802716458658 41.56540314864273)
17031830005,POINT (-87.69214319649646 41.51788111539092)
17031824505,POINT (-87.76864112248933 41.60807670070489)
17031824800,POINT (-87.68526433758451 41.62445853579823)
17031803608,POINT (-88.07741095113978 42.144728113084824)
17031190900,POINT (-87.74410483158343 41.92792260972525)
17031191200,POINT (-87.76082695396428 41.92014322902477)
17031200100,POINT (-87.73762264710896 41.93505525752474)
17031200200,POINT (-87.73562827295532 41.92785226905629)
17031200300,POINT (-87.7341263764247 41.92348054196371)
17031222700,POINT (-87.71020576333262 41.915500897423904)
17031230100,POINT (-87.70436547646109 41.912008027487765)
17031230200,POINT (-87.71008438364542 41.91186877382346)
17031230300,POINT (-87.71498836649354 41.91178659080935)
17031230400,POINT (-87.72155193810806 41.911820201081476)
17031230500,POINT (-87.7339433798404 41.91168918010153)
17031351100,POINT (-87.61418940813073 41.82775407620693)
17031827500,POINT (-87.63849535867676 41.592480423828384)
17031807600,POINT (-87.72245722331668 42.02144236607676)
17031826201,POINT (-87.56478498493307 41.60492980927621)
17031823001,POINT (-87.78418737485384 41.706964848259354)
17031770500,POINT (-87.94474306247247 42.0080065994728)
17031820202,POINT (-87.85029940461146 41.775548403297066)
17031611700,POINT (-87.67197618310486 41.7975991784673)
17031819700,POINT (-87.88082463056986 41.80904449768716)
17031300500,POINT (-87.72193927766429 41.84742513810452)
17031816100,POINT (-87.81839460494339 41.86156006715462)
17031818700,POINT (-87.84611545342476 41.833550395417745)
17031817300,POINT (-87.84784808199684 41.88408132010722)
17031381500,POINT (-87.62286192304728 41.8101927027242)
17031420500,POINT (-87.60842612566714 41.783100254199695)
17031811500,POINT (-87.86867036181245 41.94137737369931)
17031081500,POINT (-87.62622736015359 41.89255556439024)
17031081600,POINT (-87.6288737725435 41.8921061719004)
17031081700,POINT (-87.6318681503805 41.89206687963685)
17031081800,POINT (-87.63780051223728 41.89326840361561)
17031081900,POINT (-87.64148703653306 41.89799007349442)
17031222800,POINT (-87.71509532132184 41.91543487991216)
17031050800,POINT (-87.68092794320717 41.94500947686522)
17031210100,POINT (-87.7013309285354 41.942868114642096)
17031210400,POINT (-87.73030573030141 41.9357450224559)
17031230700,POINT (-87.72153968934849 41.90632297290309)
17031230800,POINT (-87.7149530158603 41.90583962225872)
17031230900,POINT (-87.71035050011785 41.90669181884312)
17031823304,POINT (-87.70274947975327 41.681429740299514)
17031820502,POINT (-87.80480616998183 41.753860305192546)
17031820901,POINT (-87.77452187889969 41.762898119658644)
17031550200,POINT (-87.56403152860793 41.65338259702628)
17031823200,POINT (-87.75381894828513 41.67594736972333)
17031822602,POINT (-87.75321602922683 41.699141943618855)
17031670500,POINT (-87.67640438563643 41.78657828083678)
17031820104,POINT (-87.87710183238057 41.78215344816833)
17031820700,POINT (-87.77301151048177 41.81829916339186)
17031580800,POINT (-87.68664360022214 41.81021971389726)
17031811800,POINT (-87.9064379798324 41.91411210600554)
17031770300,POINT (-87.99789743198733 42.0225075)
17031805109,POINT (-87.97609894987286 42.055072546149916)
17031804603,POINT (-88.05398759916015 42.05371537639009)
17031230600,POINT (-87.73399855925337 41.9061549343082)
17031242300,POINT (-87.67960033612401 41.899506545420515)
17031242200,POINT (-87.67471876526042 41.89958936752496)
17031032100,POINT (-87.65301789121118 41.95815388295838)
17031828300,POINT (-87.61207581753543 41.569974305682855)
17031824900,POINT (-87.69771246742329 41.609502103339345)
17031827801,POINT (-87.60816143820833 41.60122646448986)
17031801500,POINT (-87.81388522856933 42.140417130345526)
17031806002,POINT (-87.86656083998308 42.04842072316925)
17031811701,POINT (-87.90299398269663 41.942129146897315)
17031823803,POINT (-87.82678085595767 41.69702158194798)
17031820800,POINT (-87.77580549696746 41.806526574188176)
17031300800,POINT (-87.70758180472795 41.84811086323606)
17031060900,POINT (-87.64047124084989 41.9506903738558)
17031061000,POINT (-87.65197028062649 41.949220564806005)
17031210700,POINT (-87.70384008428003 41.93570290885092)
17031817500,POINT (-87.83582361731754 41.88029321719791)
17031818300,POINT (-87.89877544378828 41.877272212418475)
17031291600,POINT (-87.69221584334237 41.85764149965414)
17031400400,POINT (-87.61832105487284 41.79112620081165)
17031816500,POINT (-87.87198595204107 41.9001405)
17031805701,POINT (-87.85102997505142 42.00297054368649)
17031804803,POINT (-88.0881164885416 41.99956225611216)
17031191100,POINT (-87.75097635157915 41.919629342283635)
17031804105,POINT (-88.0963735431688 42.079994393650466)
17031120100,POINT (-87.77500735427233 42.001982200550216)
17031804705,POINT (-88.1185691626211 42.056276732449525)
17031803603,POINT (-88.09537114932188 42.120361551191124)
17031820101,POINT (-87.90323198982664 41.7762935659942)
17031611200,POINT (-87.66244137027272 41.804993986070045)
17031300900,POINT (-87.70269927282645 41.84817964889583)
17031061100,POINT (-87.65680349237415 41.94913976377956)
17031061500,POINT (-87.6615446963866 41.94528176721732)
17031062000,POINT (-87.64707858492422 41.942576880464806)
17031062100,POINT (-87.65177037524239 41.9426914709958)
17031062200,POINT (-87.6566439915896 41.94258468283313)
17031827901,POINT (-87.57214075094039 41.58720666785242)
17031829500,POINT (-87.63538916741092 41.4843250945106)
17031090200,POINT (-87.81309619917884 42.00559417756195)
17031090100,POINT (-87.81358722888345 42.01525522449859)
17031829100,POINT (-87.62949314424333 41.496606713702434)
17031824503,POINT (-87.78026419493668 41.63783942187614)
